Date,Open,High,Low,Close,Adj Close,Volume
2000-03-12,81,225.0,200.0,220.0,220.0,250.0
2000-03-13,82,225.0,200.0,220.0,220.0,250.0
2000-03-14,83,225.0,200.0,220.0,220.0,250.0
2000-03-15,84,225.0,200.0,220.0,220.0,250.0
2000-03-16,85,225.0,200.0,220.0,220.0,250.0
2000-03-17,86,225.0,200.0,220.0,220.0,250.0
2000-03-18,87,225.0,200.0,220.0,220.0,250.0
2000-03-19,88,225.0,200.0,220.0,220.0,250.0
2000-03-20,89,225.0,200.0,220.0,220.0,250.0
2000-03-21,90,225.0,200.0,220.0,220.0,250.0
2000-03-22,91,225.0,200.0,220.0,220.0,250.0
2000-03-23,92,225.0,200.0,220.0,220.0,250.0
2000-03-24,93,225.0,200.0,220.0,220.0,250.0
2000-03-25,94,225.0,200.0,220.0,220.0,250.0
2000-03-26,95,225.0,200.0,220.0,220.0,250.0
2000-03-27,96,225.0,200.0,220.0,220.0,250.0
2000-03-28,97,225.0,200.0,220.0,220.0,250.0
2000-03-29,98,225.0,200.0,220.0,220.0,250.0
2000-03-30,99,225.0,200.0,220.0,220.0,250.0
2000-03-31,100,225.0,200.0,220.0,220.0,250.0
2000-04-01,101,225.0,200.0,220.0,220.0,250.0
2000-04-02,102,225.0,200.0,220.0,220.0,250.0
2000-04-03,103,225.0,200.0,220.0,220.0,250.0
2000-04-04,104,225.0,200.0,220.0,220.0,250.0
2000-04-05,105,225.0,200.0,220.0,220.0,250.0
2000-04-06,106,225.0,200.0,220.0,220.0,250.0
2000-04-07,107,225.0,200.0,220.0,220.0,250.0
2000-04-08,108,225.0,200.0,220.0,220.0,250.0
2000-04-09,109,225.0,200.0,220.0,220.0,250.0
2000-04-10,110,225.0,200.0,220.0,220.0,250.0
2000-04-11,111,225.0,200.0,220.0,220.0,250.0
2000-04-12,112,225.0,200.0,220.0,220.0,250.0
2000-04-13,113,225.0,200.0,220.0,220.0,250.0
2000-04-14,114,225.0,200.0,220.0,220.0,250.0
2000-04-15,115,225.0,200.0,220.0,220.0,250.0
2000-04-16,116,225.0,200.0,220.0,220.0,250.0
2000-04-17,117,225.0,200.0,220.0,220.0,250.0
2000-04-18,118,225.0,200.0,220.0,220.0,250.0
2000-04-19,119,225.0,200.0,220.0,220.0,250.0
2000-04-20,120,225.0,200.0,220.0,220.0,250.0
2000-04-21,121,225.0,200.0,220.0,220.0,250.0
2000-04-22,122,225.0,200.0,220.0,220.0,250.0
2000-04-23,123,225.0,200.0,220.0,220.0,250.0
2000-04-24,124,225.0,200.0,220.0,220.0,250.0
2000-04-25,125,225.0,200.0,220.0,220.0,250.0
2000-04-26,126,225.0,200.0,220.0,220.0,250.0
2000-04-27,127,225.0,200.0,220.0,220.0,250.0
2000-04-28,128,225.0,200.0,220.0,220.0,250.0
2000-04-29,129,225.0,200.0,220.0,220.0,250.0
2000-04-30,130,225.0,200.0,220.0,220.0,250.0
2000-05-01,131,225.0,200.0,220.0,220.0,250.0
2000-05-02,132,225.0,200.0,220.0,220.0,250.0
2000-05-03,133,225.0,200.0,220.0,220.0,250.0
2000-05-04,134,225.0,200.0,220.0,220.0,250.0
2000-05-05,135,225.0,200.0,220.0,220.0,250.0
2000-05-06,136,225.0,200.0,220.0,220.0,250.0
2000-05-07,137,225.0,200.0,220.0,220.0,250.0
2000-05-08,138,225.0,200.0,220.0,220.0,250.0
2000-05-09,139,225.0,200.0,220.0,220.0,250.0
2000-05-10,140,225.0,200.0,220.0,220.0,250.0
2000-05-11,141,225.0,200.0,220.0,220.0,250.0
2000-05-12,142,225.0,200.0,220.0,220.0,250.0
2000-05-13,143,225.0,200.0,220.0,220.0,250.0
2000-05-14,144,225.0,200.0,220.0,220.0,250.0
2000-05-15,145,225.0,200.0,220.0,220.0,250.0
2000-05-16,146,225.0,200.0,220.0,220.0,250.0
2000-05-17,147,225.0,200.0,220.0,220.0,250.0
2000-05-18,148,225.0,200.0,220.0,220.0,250.0
2000-05-19,149,225.0,200.0,220.0,220.0,250.0
2000-05-20,150,225.0,200.0,220.0,220.0,250.0
2000-05-21,151,225.0,200.0,220.0,220.0,250.0
2000-05-22,152,225.0,200.0,220.0,220.0,250.0
2000-05-23,153,225.0,200.0,220.0,220.0,250.0
2000-05-24,154,225.0,200.0,220.0,220.0,250.0
2000-05-25,155,225.0,200.0,220.0,220.0,250.0
2000-05-26,156,225.0,200.0,220.0,220.0,250.0
2000-05-27,157,225.0,200.0,220.0,220.0,250.0
2000-05-28,158,225.0,200.0,220.0,220.0,250.0
2000-05-29,159,225.0,200.0,220.0,220.0,250.0
2000-05-30,160,225.0,200.0,220.0,220.0,250.0
2000-05-31,161,225.0,200.0,220.0,220.0,250.0
2000-06-01,162,225.0,200.0,220.0,220.0,250.0
2000-06-02,163,225.0,200.0,220.0,220.0,250.0
2000-06-03,164,225.0,200.0,220.0,220.0,250.0
2000-06-04,165,225.0,200.0,220.0,220.0,250.0
2000-06-05,166,225.0,200.0,220.0,220.0,250.0
2000-06-06,167,225.0,200.0,220.0,220.0,250.0
2000-06-07,168,225.0,200.0,220.0,220.0,250.0
2000-06-08,169,225.0,200.0,220.0,220.0,250.0
2000-06-09,170,225.0,200.0,220.0,220.0,250.0
2000-06-10,171,225.0,200.0,220.0,220.0,250.0
2000-06-11,172,225.0,200.0,220.0,220.0,250.0
2000-06-12,173,225.0,200.0,220.0,220.0,250.0
2000-06-13,174,225.0,200.0,220.0,220.0,250.0
2000-06-14,175,225.0,200.0,220.0,220.0,250.0
2000-06-15,176,225.0,200.0,220.0,220.0,250.0
2000-06-16,177,225.0,200.0,220.0,220.0,250.0
2000-06-17,178,225.0,200.0,220.0,220.0,250.0
2000-06-18,179,225.0,200.0,220.0,220.0,250.0
2000-06-19,180,225.0,200.0,220.0,220.0,250.0
2000-06-20,181,225.0,200.0,220.0,220.0,250.0
2000-06-21,182,225.0,200.0,220.0,220.0,250.0
2000-06-22,183,225.0,200.0,220.0,220.0,250.0
2000-06-23,184,225.0,200.0,220.0,220.0,250.0
2000-06-24,185,225.0,200.0,220.0,220.0,250.0
2000-06-25,186,225.0,200.0,220.0,220.0,250.0
2000-06-26,187,225.0,200.0,220.0,220.0,250.0
2000-06-27,188,225.0,200.0,220.0,220.0,250.0
2000-06-28,189,225.0,200.0,220.0,220.0,250.0
2000-06-29,190,225.0,200.0,220.0,220.0,250.0
2000-06-30,191,225.0,200.0,220.0,220.0,250.0
2000-07-01,192,225.0,200.0,220.0,220.0,250.0
2000-07-02,193,225.0,200.0,220.0,220.0,250.0
2000-07-03,194,225.0,200.0,220.0,220.0,250.0
2000-07-04,195,225.0,200.0,220.0,220.0,250.0
2000-07-05,196,225.0,200.0,220.0,220.0,250.0
2000-07-06,197,225.0,200.0,220.0,220.0,250.0
2000-07-07,198,225.0,200.0,220.0,220.0,250.0
2000-07-08,199,225.0,200.0,220.0,220.0,250.0
2000-07-09,200,225.0,200.0,220.0,220.0,250.0
2000-07-10,201,225.0,200.0,220.0,220.0,250.0
2000-07-11,202,225.0,200.0,220.0,220.0,250.0
2000-07-12,203,225.0,200.0,220.0,220.0,250.0
2000-07-13,204,225.0,200.0,220.0,220.0,250.0
2000-07-14,205,225.0,200.0,220.0,220.0,250.0
2000-07-15,206,225.0,200.0,220.0,220.0,250.0
2000-07-16,207,225.0,200.0,220.0,220.0,250.0
2000-07-17,208,225.0,200.0,220.0,220.0,250.0
2000-07-18,209,225.0,200.0,220.0,220.0,250.0
