Date,Open,High,Low,Close,Adj Close,Volume
2012-09-28,9.580000,9.700000,9.550000,9.610000,9.610000,6104
2012-09-29,9.610000,9.690000,9.450000,9.630000,9.630000,9339
2012-09-30,9.630000,9.670000,9.400000,9.550000,9.550000,16363
2012-10-01,9.550000,9.850000,9.550000,9.730000,9.730000,28008
2012-10-02,9.730000,9.990000,9.750000,9.860000,9.860000,36361
2012-10-03,9.860000,10.100000,9.800000,9.800000,9.800000,35234
2012-10-04,9.800000,9.900000,9.700000,9.750000,9.750000,13974
2012-10-05,9.750000,9.900000,9.700000,9.730000,9.730000,30237
2012-10-06,9.730000,9.740000,9.210000,9.210000,9.210000,42669
2012-10-07,9.210000,9.210000,8.210000,9.040000,9.040000,49610
2012-10-08,9.040000,9.500000,8.970000,9.200000,9.200000,38217
2012-10-09,9.200000,9.500000,9.090000,9.400000,9.400000,22073
2012-10-10,9.400000,9.500000,9.270000,9.320000,9.320000,34372
2012-10-11,9.320000,9.430000,9.100000,9.220000,9.220000,48117
2012-10-12,9.220000,9.250000,9.150000,9.150000,9.150000,5528
2012-10-13,9.150000,9.240000,9.040000,9.180000,9.180000,20463
2012-10-14,9.180000,9.230000,8.770000,9.160000,9.160000,34909
2012-10-15,9.160000,9.250000,8.960000,9.100000,9.100000,22305
2012-10-16,9.100000,9.200000,9.060000,9.100000,9.100000,18960
2012-10-17,9.100000,9.230000,9.030000,9.090000,9.090000,22104
2012-10-18,9.090000,9.230000,9.000000,9.000000,9.000000,16647
2012-10-19,9.000000,9.150000,8.950000,9.090000,9.090000,12272
2012-10-20,9.090000,9.090000,8.790000,8.950000,8.950000,14559
2012-10-21,8.950000,9.180000,8.870000,8.940000,8.940000,14796
2012-10-22,8.940000,9.100000,8.590000,8.930000,8.930000,74417
2012-10-23,8.930000,9.050000,8.780000,8.970000,8.970000,15226
2012-10-24,8.970000,8.970000,8.200000,8.350000,8.350000,38323
2012-10-25,8.350000,8.530000,7.650000,7.800000,7.800000,51729
2012-10-26,7.800000,8.430000,7.740000,8.090000,8.090000,25639
2012-10-27,8.090000,8.300000,8.030000,8.270000,8.270000,8233
2012-10-29,8.270000,8.440000,8.000000,8.300000,8.300000,24087
2012-10-30,8.300000,8.340000,8.150000,8.260000,8.260000,19875
2012-10-31,8.260000,8.620000,8.290000,8.620000,8.620000,27815
2012-11-01,8.620000,8.780000,8.030000,8.250000,8.250000,26323
2012-11-02,8.250000,8.520000,8.100000,8.200000,8.200000,18590
2012-11-03,8.200000,8.430000,8.160000,8.250000,8.250000,6023
2012-11-04,8.250000,8.390000,8.180000,8.340000,8.340000,7263
2012-11-05,8.340000,8.490000,8.200000,8.280000,8.280000,23515
2012-11-06,8.280000,8.500000,8.190000,8.500000,8.500000,27796
2012-11-07,8.500000,8.790000,8.440000,8.590000,8.590000,25932
2012-11-08,8.590000,8.740000,8.520000,8.600000,8.600000,29807
2012-11-09,8.600000,8.600000,8.470000,8.540000,8.540000,16539
2012-11-10,8.540000,8.600000,8.500000,8.600000,8.600000,9538
2012-11-11,8.600000,8.560000,8.490000,8.490000,8.490000,6812
2012-11-12,8.490000,8.790000,8.490000,8.700000,8.700000,48198
2012-11-13,8.700000,8.740000,8.610000,8.740000,8.740000,9610
2012-11-14,8.740000,8.760000,8.650000,8.740000,8.740000,17077
2012-11-15,8.740000,8.900000,8.600000,8.660000,8.660000,42979
2012-11-16,8.660000,9.250000,8.700000,9.100000,9.100000,40674
2012-11-17,9.100000,9.250000,9.090000,9.210000,9.210000,12675
2012-11-18,9.210000,9.220000,8.910000,9.090000,9.090000,17215
2012-11-19,9.090000,9.160000,8.930000,9.080000,9.080000,62481
2012-11-20,9.080000,9.250000,9.010000,9.100000,9.100000,31800
2012-11-21,9.100000,9.250000,9.100000,9.100000,9.100000,19061
2012-11-22,9.100000,9.530000,9.160000,9.400000,9.400000,43041
2012-11-23,9.400000,9.500000,9.260000,9.490000,9.490000,10799
2012-11-24,9.490000,9.500000,9.350000,9.500000,9.500000,15492
2012-11-25,9.500000,9.570000,9.380000,9.500000,9.500000,22573
2012-11-26,9.500000,9.820000,9.400000,9.450000,9.450000,55060
2012-11-27,9.450000,9.520000,9.200000,9.330000,9.330000,30590
2012-11-28,9.330000,9.750000,9.280000,9.500000,9.500000,33514
2012-11-29,9.500000,9.730000,9.500000,9.730000,9.730000,26879
2012-11-30,9.730000,9.800000,9.500000,9.660000,9.660000,22617
2012-12-01,9.660000,9.730000,9.500000,9.690000,9.690000,13267
2012-12-02,9.690000,9.700000,9.510000,9.530000,9.530000,16180
2012-12-03,9.530000,9.730000,9.510000,9.620000,9.620000,27690
2012-12-04,9.620000,10.120000,9.670000,10.030000,10.030000,90993
2012-12-05,10.030000,10.400000,10.010000,10.210000,10.210000,27621
2012-12-06,10.210000,10.700000,10.120000,10.320000,10.320000,36802
2012-12-07,10.320000,10.620000,10.070000,10.400000,10.400000,71607
2012-12-08,10.400000,10.580000,10.100000,10.290000,10.290000,20395
2012-12-09,10.290000,10.450000,10.200000,10.320000,10.320000,20452
2012-12-10,10.320000,10.430000,10.320000,10.380000,10.380000,35007
2012-12-11,10.380000,10.680000,10.300000,10.560000,10.560000,26868
2012-12-12,10.560000,10.760000,10.500000,10.530000,10.530000,34720
2012-12-13,10.530000,10.790000,10.500000,10.540000,10.540000,21095
2012-12-14,10.540000,10.800000,10.090000,10.540000,10.540000,56043
2012-12-15,10.540000,10.540000,10.290000,10.400000,10.400000,11962
2012-12-16,10.400000,10.520000,10.000000,10.230000,10.230000,22996
2012-12-17,10.230000,10.490000,9.850000,10.300000,10.300000,43138
2012-12-18,10.300000,10.400000,10.010000,10.270000,10.270000,19492
2012-12-19,10.270000,10.400000,10.120000,10.320000,10.320000,32102
2012-12-20,10.320000,10.500000,10.230000,10.400000,10.400000,44995
2012-12-21,10.400000,10.480000,10.140000,10.250000,10.250000,16648
2012-12-22,10.250000,10.300000,10.110000,10.290000,10.290000,6222
2012-12-23,10.290000,10.300000,10.020000,10.150000,10.150000,7274
2012-12-24,10.150000,10.250000,9.900000,10.200000,10.200000,12122
2012-12-25,10.200000,10.330000,10.010000,10.300000,10.300000,51376
2012-12-26,10.300000,10.300000,10.150000,10.290000,10.290000,6912
2012-12-27,10.290000,10.300000,10.150000,10.280000,10.280000,13967
2012-12-28,10.280000,10.340000,10.130000,10.150000,10.150000,37095
2012-12-29,10.150000,10.300000,10.100000,10.100000,10.100000,21149
2012-12-30,10.100000,10.300000,10.040000,10.140000,10.140000,7657
2012-12-31,10.140000,10.300000,10.100000,10.230000,10.230000,9878
2013-01-01,10.230000,10.290000,10.100000,10.170000,10.170000,4615
2013-01-02,10.170000,10.260000,10.090000,10.230000,10.230000,13626
2013-01-03,10.230000,10.240000,10.080000,10.200000,10.200000,7149
2013-01-04,10.200000,10.300000,10.100000,10.200000,10.200000,28839
2013-01-05,10.200000,10.200000,10.110000,10.200000,10.200000,17122
2013-01-06,10.200000,10.290000,10.100000,10.210000,10.210000,17910
2013-01-07,10.210000,10.460000,10.200000,10.340000,10.340000,37392
2013-01-08,10.340000,10.730000,10.330000,10.710000,10.710000,37273
2013-01-09,10.710000,10.750000,10.460000,10.740000,10.740000,18097
2013-01-10,10.740000,11.200000,10.550000,10.800000,10.800000,67977
2013-01-11,10.800000,11.070000,10.740000,11.000000,11.000000,28181
2013-01-12,11.000000,11.000000,10.790000,10.790000,10.790000,20675
2013-01-13,10.790000,10.930000,10.750000,10.750000,10.750000,17464
2013-01-14,10.750000,10.900000,10.750000,10.800000,10.800000,9850
2013-01-15,10.800000,11.050000,10.750000,10.820000,10.820000,115742
2013-01-16,10.820000,11.200000,10.800000,11.170000,11.170000,37456
2013-01-17,11.170000,11.780000,11.170000,11.700000,11.700000,59088
2013-01-18,11.700000,11.950000,11.610000,11.730000,11.730000,29624
2013-01-19,11.730000,11.890000,11.600000,11.710000,11.710000,14348
2013-01-20,11.710000,11.900000,11.510000,11.830000,11.830000,20261
2013-01-21,11.830000,12.780000,11.620000,12.710000,12.710000,63656
2013-01-22,12.710000,13.300000,12.600000,13.120000,13.120000,55880
2013-01-23,13.120000,13.460000,12.830000,13.320000,13.320000,41425
2013-01-24,13.320000,14.590000,11.780000,12.750000,12.750000,228221
2013-01-25,12.750000,13.490000,11.750000,12.990000,12.990000,81281
2013-01-26,12.990000,13.180000,12.590000,13.050000,13.050000,17676
2013-01-27,13.050000,13.200000,12.860000,13.200000,13.200000,9075
2013-01-28,13.200000,13.950000,13.180000,13.790000,13.790000,74402
2013-01-29,13.790000,14.680000,13.800000,14.560000,14.560000,122448
2013-01-30,14.560000,14.750000,14.340000,14.750000,14.750000,51997
2013-01-31,14.750000,15.700000,14.730000,15.350000,15.350000,146832
2013-02-01,15.350000,15.490000,14.950000,15.100000,15.100000,52513
2013-02-02,15.100000,15.100000,13.500000,14.370000,14.370000,85018
2013-02-03,14.370000,14.980000,14.020000,14.760000,14.760000,24452
2013-02-04,14.760000,15.500000,14.690000,15.020000,15.020000,83343
2013-02-05,15.020000,15.430000,15.020000,15.200000,15.200000,31976
2013-02-06,15.200000,16.000000,15.150000,15.840000,15.840000,64522
2013-02-07,15.840000,16.299999,15.670000,16.260000,16.260000,86657
2013-02-08,16.260000,17.000000,16.190001,16.850000,16.850000,82010
2013-02-09,16.850000,17.500000,16.780001,17.440001,17.440001,45643
2013-02-10,17.440001,17.799999,17.000000,17.469999,17.469999,45263
2013-02-11,17.469999,18.000000,17.290001,18.000000,18.000000,120195
2013-02-12,18.000000,19.280001,17.860001,18.709999,18.709999,111018
2013-02-13,18.709999,19.629999,18.430000,18.430000,18.430000,118688
2013-02-14,18.430000,20.120001,16.139999,20.120001,20.120001,158485
2013-02-15,20.120001,20.469999,19.700001,20.200001,20.200001,85697
2013-02-16,20.200001,20.570000,20.049999,20.440001,20.440001,24196
2013-02-17,20.440001,20.750000,19.200001,20.180000,20.180000,117993
2013-02-18,20.180000,20.500000,19.820000,20.340000,20.340000,67517
2013-02-19,20.340000,22.400000,20.250000,22.260000,22.260000,105935
2013-02-20,22.260000,22.500000,21.799999,22.500000,22.500000,77335
2013-02-21,22.500000,22.799999,22.290001,22.510000,22.510000,102537
2013-02-22,22.510000,23.990000,22.299999,23.000000,23.000000,155488
2013-02-23,23.000000,23.299999,20.879999,22.680000,22.680000,117480
2013-02-24,22.680000,23.450001,22.190001,22.660000,22.660000,70808
2013-02-25,22.660000,23.500000,22.700001,23.209999,23.209999,54664
2013-02-26,23.209999,24.000000,23.000000,24.000000,24.000000,176533
2013-02-27,24.000000,24.200001,23.500000,23.500000,23.500000,62054
2013-02-28,23.500000,26.480000,23.540001,25.639999,25.639999,216815
2013-03-01,25.639999,27.000000,25.320000,26.700001,26.700001,150680
2013-03-02,26.700001,26.990000,26.100000,26.969999,26.969999,49367
2013-03-03,26.969999,27.000000,26.330000,26.900000,26.900000,51945
2013-03-04,26.900000,28.940001,26.799999,28.230000,28.230000,131499
2013-03-05,28.230000,31.990000,28.230000,31.469999,31.469999,229485
2013-03-06,31.469999,38.000000,31.370001,32.310001,32.310001,455309
2013-03-07,32.310001,35.029999,26.000000,31.570000,31.570000,425824
2013-03-08,31.570000,34.799999,31.920000,33.590000,33.590000,249297
2013-03-09,33.590000,35.980000,33.299999,35.799999,35.799999,159313
2013-03-10,35.799999,36.900002,35.119999,35.700001,35.700001,110842
2013-03-11,35.700001,37.349998,35.400002,37.150002,37.150002,121750
2013-03-12,37.150002,37.200001,28.400000,33.180000,33.180000,514887
2013-03-13,33.180000,36.799999,33.520000,36.419998,36.419998,135839
2013-03-14,36.419998,37.820000,36.099998,36.520000,36.520000,206437
2013-03-15,36.520000,36.790001,36.099998,36.400002,36.400002,54593
2013-03-16,36.400002,36.500000,35.529999,36.500000,36.500000,42305
2013-03-17,36.500000,37.020000,36.200001,36.650002,36.650002,59161
2013-03-18,36.650002,39.500000,36.389999,39.500000,39.500000,131305
2013-03-19,39.500000,46.990002,38.279999,46.000000,46.000000,436434
2013-03-20,46.000000,51.410000,44.540001,49.820000,49.820000,370566
2013-03-21,49.820000,57.939999,48.560001,56.000000,56.000000,402062
2013-03-22,56.000000,58.500000,50.700001,53.970001,53.970001,337379
2013-03-23,53.970001,55.000000,40.529999,49.650002,49.650002,648784
2013-03-24,49.650002,56.000000,47.919998,55.150002,55.150002,178681
2013-03-25,55.150002,60.000000,53.200001,56.750000,56.750000,642503
2013-03-26,56.750000,62.500000,57.320000,60.930000,60.930000,240949
2013-03-27,60.930000,69.500000,60.930000,69.250000,69.250000,747274
2013-03-28,69.250000,76.510002,60.000000,70.629997,70.629997,1070463
2013-03-29,70.629997,73.800003,66.190002,70.860001,70.860001,545200
2013-03-30,70.860001,73.370003,69.419998,72.269997,72.269997,180170
2013-03-31,72.269997,73.800003,72.000000,73.739998,73.739998,130459
2013-03-31,73.739998,81.790001,72.000000,80.769997,80.769997,476416
2013-04-01,80.769997,92.190002,78.599998,92.190002,92.190002,489003
2013-04-02,92.190002,115.449997,87.379997,102.989998,102.989998,1649736
2013-04-03,102.989998,111.889999,92.699997,104.000000,104.000000,766289
2013-04-04,104.000000,111.000000,101.529999,108.500000,108.500000,603170
2013-04-05,108.500000,113.470001,106.860001,111.970001,111.970001,467436
2013-04-06,111.970001,128.500000,110.699997,127.160004,127.160004,918832
2013-04-07,127.160004,149.979996,127.160004,143.630005,143.630005,1195226
2013-04-08,143.630005,186.210007,142.449997,180.100006,180.100006,1949553
2013-04-09,180.100006,203.000000,82.000000,127.010002,127.010002,4375139
2013-04-10,127.010002,146.779999,85.000000,92.000000,92.000000,1915900
2013-04-11,92.000000,109.370003,40.900002,88.000000,88.000000,4141674
2013-04-12,88.000000,99.910004,67.000000,71.000000,71.000000,2201721
2013-04-13,71.000000,83.199997,66.019997,67.400002,67.400002,993431
2013-04-14,67.400002,79.800003,53.500000,63.000000,63.000000,1530041
2013-04-15,63.000000,65.019997,37.299999,51.099998,51.099998,2560350
2013-04-16,51.099998,74.500000,49.000000,71.500000,71.500000,1991602
2013-04-17,71.500000,85.000000,67.180000,82.500000,82.500000,1108259
2013-04-18,82.500000,102.269997,79.680000,91.510002,91.510002,2149348
2013-04-19,91.510002,99.500000,87.699997,98.150002,98.150002,418197
2013-04-20,98.150002,99.900002,82.000000,92.000000,92.000000,1013430
2013-04-21,92.000000,96.519997,90.230003,95.000000,95.000000,331949
2013-04-22,95.000000,110.260002,94.000000,109.680000,109.680000,1219062
2013-04-23,109.680000,125.900002,107.919998,119.000000,119.000000,2269702
2013-04-24,119.000000,125.000000,91.339996,108.800003,108.800003,1763908
2013-04-25,108.800003,110.570000,93.129997,105.000000,105.000000,827414
2013-04-26,105.000000,107.480003,96.989998,100.699997,100.699997,324826
2013-04-27,100.699997,106.000000,99.019997,104.000000,104.000000,181465
2013-04-28,104.000000,112.000000,102.040001,109.000000,109.000000,420217
2013-04-29,109.000000,112.000000,104.050003,105.550003,105.550003,470748
2013-04-30,105.550003,107.000000,81.110001,90.000000,90.000000,1920360
2013-05-01,90.000000,98.000000,70.000000,81.180000,81.180000,1670548
2013-05-02,81.180000,83.570000,60.230000,75.000000,75.000000,1335279
2013-05-03,75.000000,88.989998,71.570000,84.489998,84.489998,734727
2013-05-04,84.489998,92.709999,80.160004,88.330002,88.330002,789829
2013-05-05,88.330002,94.330002,80.000000,85.040001,85.040001,703950
2013-05-06,85.040001,87.000000,75.910004,85.000000,85.000000,744373
2013-05-07,85.000000,89.389999,82.029999,85.000000,85.000000,1001722
2013-05-08,85.000000,86.949997,83.760002,85.300003,85.300003,247635
2013-05-09,85.300003,92.000000,85.169998,88.110001,88.110001,564710
2013-05-10,88.110001,90.720001,88.000000,90.000000,90.000000,125968
2013-05-11,90.000000,90.500000,88.099998,89.800003,89.800003,109363
2013-05-12,89.800003,91.489998,88.699997,90.089996,90.089996,213195
2013-05-13,90.089996,93.000000,85.000000,86.010002,86.010002,789851
2013-05-14,86.010002,90.000000,80.099998,87.949997,87.949997,745625
2013-05-15,87.949997,91.129997,86.300003,91.110001,91.110001,474117
2013-05-16,91.110001,98.019997,89.000000,93.099998,93.099998,1048084
2013-05-17,93.099998,95.000000,93.010002,93.650002,93.650002,298114
2013-05-18,93.650002,94.949997,91.860001,93.900002,93.900002,117450
2013-05-19,93.900002,95.000000,92.500000,92.500000,92.500000,231557
2013-05-20,92.500000,94.660004,92.500000,93.279999,93.279999,230568
2013-05-21,93.279999,94.970001,92.800003,94.410004,94.410004,209910
2013-05-22,94.410004,96.000000,93.800003,96.000000,96.000000,319543
2013-05-23,96.000000,104.000000,95.209999,102.000000,102.000000,918429
2013-05-24,102.000000,102.980003,99.730003,101.000000,101.000000,187333
2013-05-25,101.000000,103.300003,100.550003,102.290001,102.290001,160035
2013-05-26,102.290001,105.000000,96.110001,101.500000,101.500000,761236
2013-05-27,101.500000,102.099998,98.150002,99.800003,99.800003,254209
2013-05-28,99.800003,102.099998,98.300003,102.000000,102.000000,316629
2013-05-29,102.000000,102.320000,99.599998,99.599998,99.599998,264495
2013-05-30,99.599998,101.949997,99.000000,99.570000,99.570000,182819
2013-05-31,99.570000,100.000000,98.500000,100.000000,100.000000,99222
2013-06-01,100.000000,100.279999,90.050003,95.489998,95.489998,869926
2013-06-02,95.489998,95.400002,90.000000,94.000000,94.000000,628625
2013-06-03,94.000000,97.680000,93.029999,95.000000,95.000000,428501
2013-06-04,95.000000,95.260002,92.209999,93.250000,93.250000,216896
2013-06-05,93.250000,95.300003,91.800003,92.739998,92.739998,293017
2013-06-06,92.739998,92.879997,82.000000,87.000000,87.000000,830204
2013-06-07,87.000000,86.160004,82.309998,82.309998,82.309998,227837
2013-06-08,82.309998,84.139999,66.370003,76.489998,76.489998,1681080
2013-06-09,76.489998,83.980003,71.809998,80.739998,80.739998,417745
2013-06-10,80.739998,84.000000,79.330002,83.440002,83.440002,198505
2013-06-11,83.440002,84.779999,81.010002,82.730003,82.730003,161061
2013-06-12,82.730003,84.529999,75.000000,77.529999,77.529999,489947
2013-06-13,77.529999,79.669998,74.000000,75.900002,75.900002,211882
2013-06-14,75.900002,77.110001,73.110001,75.199997,75.199997,304969
2013-06-15,75.199997,76.800003,74.250000,74.650002,74.650002,94132
2013-06-16,74.650002,77.500000,74.620003,76.790001,76.790001,194215
2013-06-17,76.790001,83.889999,75.519997,80.070000,80.070000,382339
2013-06-18,80.070000,82.989998,79.239998,80.120003,80.120003,151893
2013-06-19,80.120003,84.449997,80.120003,82.000000,82.000000,267681
2013-06-20,82.000000,85.400002,80.779999,82.699997,82.699997,380159
2013-06-21,82.699997,82.650002,80.500000,81.000000,81.000000,73729
2013-06-22,81.000000,81.779999,79.110001,80.900002,80.900002,86204
2013-06-23,80.900002,81.989998,75.500000,77.089996,77.089996,332557
2013-06-24,77.089996,82.000000,78.160004,79.440002,79.440002,305047
2013-06-25,79.440002,80.480003,78.550003,78.910004,78.910004,115036
2013-06-26,78.910004,79.500000,77.449997,77.500000,77.500000,158888
2013-06-27,77.500000,78.470001,70.000000,72.500000,72.500000,656442
2013-06-28,72.500000,76.220001,71.000000,71.500000,71.500000,168490
2013-06-29,71.500000,74.199997,71.000000,73.900002,73.900002,86652
2013-06-30,73.900002,74.250000,66.000000,66.320000,66.320000,332283
2013-07-01,66.320000,70.449997,66.000000,69.000000,69.000000,171793
2013-07-02,69.000000,69.500000,58.180000,60.000000,60.000000,679334
2013-07-03,60.000000,64.599998,55.000000,61.430000,61.430000,555349
2013-07-04,61.430000,62.740002,50.000000,53.540001,53.540001,715436
2013-07-05,53.540001,58.000000,51.599998,53.599998,53.599998,136420
2013-07-06,53.599998,59.000000,52.500000,59.000000,59.000000,302601
2013-07-07,59.000000,63.650002,57.299999,59.599998,59.599998,438758
2013-07-08,59.599998,61.419998,56.419998,60.849998,60.849998,286640
2013-07-09,60.849998,69.500000,59.500000,68.500000,68.500000,491647
2013-07-10,68.500000,69.980003,66.660004,68.760002,68.760002,231907
2013-07-11,68.760002,80.000000,68.550003,72.599998,72.599998,792386
2013-07-12,72.599998,77.000000,69.000000,74.000000,74.000000,179201
2013-07-13,74.000000,75.769997,71.860001,73.440002,73.440002,78090
2013-07-14,73.440002,76.500000,71.699997,74.589996,74.589996,180613
2013-07-15,74.589996,76.459999,73.000000,73.809998,73.809998,162365
2013-07-16,73.809998,76.000000,73.599998,75.300003,75.300003,123552
2013-07-17,75.300003,75.480003,66.300003,70.650002,70.650002,430952
2013-07-18,70.650002,72.980003,67.320000,70.150002,70.150002,207158
2013-07-19,70.150002,71.699997,69.500000,69.800003,69.800003,106765
2013-07-20,69.800003,70.500000,67.800003,69.269997,69.269997,52611
2013-07-21,69.269997,70.500000,68.570000,70.000000,70.000000,79896
2013-07-22,70.000000,74.699997,69.519997,73.000000,73.000000,332195
2013-07-23,73.000000,74.500000,70.949997,71.989998,71.989998,145225
2013-07-24,71.989998,73.099998,70.300003,72.980003,72.980003,112376
2013-07-25,72.980003,73.000000,71.650002,72.360001,72.360001,84393
2013-07-26,72.360001,72.360001,70.500000,70.500000,70.500000,81004
2013-07-27,70.500000,74.199997,70.029999,74.000000,74.000000,449714
2013-07-28,74.000000,75.980003,72.839996,75.370003,75.370003,327994
2013-07-29,75.370003,79.480003,74.190002,79.480003,79.480003,334720
2013-07-30,79.480003,82.430000,77.500000,77.800003,77.800003,476384
2013-07-31,77.800003,80.330002,75.739998,78.000000,78.000000,163185
2013-08-01,78.000000,82.089996,75.199997,78.500000,78.500000,345503
2013-08-02,78.500000,79.330002,77.000000,77.580002,77.580002,51199
2013-08-03,77.580002,79.690002,77.459999,78.099998,78.099998,44227
2013-08-04,78.099998,81.669998,77.699997,80.949997,80.949997,162911
2013-08-05,80.949997,81.220001,79.000000,79.199997,79.199997,114864
2013-08-06,79.199997,80.860001,78.059998,79.000000,79.000000,105265
2013-08-07,79.000000,79.500000,75.500000,77.800003,77.800003,188939
2013-08-08,77.800003,78.129997,76.000000,76.889999,76.889999,125229
2013-08-09,76.889999,77.400002,75.870003,76.900002,76.900002,71710
2013-08-10,76.900002,78.120003,75.800003,77.699997,77.699997,92845
2013-08-11,77.699997,79.750000,76.480003,79.110001,79.110001,154007
2013-08-12,79.110001,80.599998,78.260002,80.599998,80.599998,210311
2013-08-13,80.599998,84.980003,79.650002,82.769997,82.769997,558371
2013-08-14,82.769997,84.000000,82.239998,82.239998,82.239998,140097
2013-08-15,82.239998,83.989998,80.510002,81.769997,81.769997,158058
2013-08-16,81.769997,84.000000,80.500000,82.750000,82.750000,113260
2013-08-17,82.750000,85.000000,83.000000,83.410004,83.410004,129635
2013-08-18,83.410004,91.500000,83.410004,88.000000,88.000000,708138
2013-08-19,88.000000,90.000000,87.000000,89.900002,89.900002,195749
2013-08-20,89.900002,91.750000,88.000000,89.830002,89.830002,365000
2013-08-21,89.830002,91.430000,89.000000,89.989998,89.989998,204291
2013-08-22,89.989998,90.000000,86.779999,87.500000,87.500000,248552
2013-08-23,87.500000,89.900002,86.220001,88.300003,88.300003,142230
2013-08-24,88.300003,90.209999,88.000000,89.949997,89.949997,81745
2013-08-25,89.949997,89.949997,87.680000,88.699997,88.699997,191779
2013-08-26,88.699997,97.199997,88.800003,96.250000,96.250000,764115
2013-08-27,96.250000,96.800003,94.849998,95.199997,95.199997,226591
2013-08-28,95.199997,96.699997,93.970001,95.269997,95.269997,193675
2013-08-29,95.269997,104.989998,94.550003,101.360001,101.360001,885592
2013-08-30,101.360001,109.750000,101.370003,105.320000,105.320000,643218
2013-08-31,105.320000,109.699997,104.879997,108.360001,108.360001,377577
2013-09-01,108.360001,109.699997,106.150002,106.150002,106.150002,317563
2013-09-02,106.150002,110.000000,106.150002,107.250000,107.250000,328113
2013-09-03,107.250000,108.900002,96.500000,100.099998,100.099998,476260
2013-09-04,100.099998,103.000000,96.940002,99.300003,99.300003,321512
2013-09-05,99.300003,101.699997,93.110001,93.699997,93.699997,266800
2013-09-06,93.699997,98.599998,93.000000,97.809998,97.809998,161301
2013-09-07,97.809998,98.000000,94.500000,96.000000,96.000000,97241
2013-09-08,96.000000,102.260002,94.050003,99.199997,99.199997,409803
2013-09-09,99.199997,101.589996,97.790001,99.029999,99.029999,168700
2013-09-10,99.029999,107.570000,97.989998,105.169998,105.169998,522427
2013-09-11,105.169998,107.000000,102.500000,104.000000,104.000000,156293
2013-09-12,104.000000,107.190002,103.110001,104.800003,104.800003,213176
2013-09-13,104.800003,104.980003,100.519997,101.980003,101.980003,100791
2013-09-14,101.980003,104.379997,100.910004,102.959999,102.959999,52143
2013-09-15,102.959999,105.010002,101.400002,104.769997,104.769997,288556
2013-09-16,104.769997,104.959999,101.980003,103.330002,103.330002,139458
2013-09-17,103.330002,104.720001,102.430000,103.430000,103.430000,85124
2013-09-18,103.430000,104.989998,97.550003,100.010002,100.010002,353335
2013-09-19,100.010002,102.250000,98.000000,98.500000,98.500000,157061
2013-09-20,98.500000,100.480003,98.089996,98.980003,98.980003,45251
2013-09-21,98.980003,99.839996,96.500000,99.190002,99.190002,102387
2013-09-22,99.190002,100.000000,97.199997,98.650002,98.650002,144058
2013-09-23,98.650002,99.970001,97.000000,97.300003,97.300003,184735
2013-09-24,97.300003,101.250000,98.000000,100.730003,100.730003,184908
2013-09-25,100.730003,101.250000,97.849998,98.800003,98.800003,154737
2013-09-26,98.800003,103.120003,99.209999,101.000000,101.000000,205861
2013-09-27,101.000000,103.529999,100.129997,103.529999,103.529999,161236
2013-09-28,103.529999,105.650002,102.029999,104.489998,104.489998,325273
2013-09-29,104.489998,105.589996,101.989998,102.790001,102.790001,166536
2013-09-30,102.790001,104.500000,101.129997,102.400002,102.400002,216736
2013-10-01,102.400002,103.190002,79.019997,89.930000,89.930000,1234597
2013-10-02,89.930000,97.000000,88.889999,94.099998,94.099998,441646
2013-10-03,94.099998,100.510002,94.500000,99.489998,99.489998,382139
2013-10-04,99.489998,100.379997,98.980003,99.580002,99.580002,38659
2013-10-05,99.580002,99.959999,98.209999,98.550003,98.550003,70554
2013-10-06,98.550003,100.589996,98.180000,99.449997,99.449997,153364
2013-10-07,99.449997,102.519997,97.959999,99.639999,99.639999,193568
2013-10-08,99.639999,102.470001,98.529999,101.510002,101.510002,210659
2013-10-09,101.510002,102.339996,100.610001,102.209999,102.209999,160522
2013-10-10,102.209999,102.279999,100.709999,102.010002,102.010002,120815
2013-10-11,102.010002,102.889999,101.099998,102.099998,102.099998,105073
2013-10-12,102.099998,106.230003,102.099998,105.629997,105.629997,376528
2013-10-13,105.629997,111.430000,105.949997,108.440002,108.440002,799542
2013-10-14,108.440002,113.919998,108.419998,113.889999,113.889999,365683
2013-10-15,113.889999,118.919998,107.040001,111.970001,111.970001,874879
2013-10-16,111.970001,116.680000,109.580002,113.430000,113.430000,283657
2013-10-17,113.430000,120.040001,113.540001,119.959999,119.959999,631410
2013-10-18,119.959999,140.699997,119.959999,130.509995,130.509995,1430733
2013-10-19,130.509995,133.990005,129.110001,132.990005,132.990005,187164
2013-10-20,132.990005,141.789993,132.570007,138.839996,138.839996,571285
2013-10-21,138.839996,148.649994,137.880005,145.940002,145.940002,727736
2013-10-22,145.940002,164.729996,144.520004,164.550003,164.550003,1042992
2013-10-23,164.550003,167.759995,124.860001,146.970001,146.970001,2495613
2013-10-24,146.970001,149.300003,129.960007,142.869995,142.869995,790691
2013-10-25,142.869995,144.600006,135.490005,139.850006,139.850006,193588
2013-10-26,139.850006,149.970001,138.059998,147.240005,147.240005,281018
2013-10-28,147.240005,153.759995,144.570007,148.529999,148.529999,324485
2013-10-29,148.529999,154.949997,148.369995,154.929993,154.929993,252499
2013-10-30,154.929993,156.910004,149.449997,151.380005,151.380005,430735
2013-10-31,151.380005,152.979996,147.550003,152.830002,152.830002,236450
